,qualified_name,output_old_func,output_new_func,old_qualified_name,new_qualified_name,old_new_compare,old_compare,new_compare
713,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SCADecilesManualFile,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '879f7255-69bd-4f83-83ca-b7f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SCADecilesManualFile', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SCADecilesManualFile', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692102638, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684542763513, 'name': 'SCADecilesManualFile', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SCADecilesManualFile</em>'], 'name': ['<em>SCADecilesManualFile</em>'], 'displayText': ['<em>SCADecilesManualFile</em>'], '__hitKeywords': ['analytics', 'qa01', 'SCADeciles', 'Manual', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mount', 'SCADecilesManualFile', 'File', 'mssql', 'hbi']}, '@search.score': 4201.211}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '879f7255-69bd-4f83-83ca-b7f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SCADecilesManualFile', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SCADecilesManualFile', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692102638, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684542763513, 'name': 'SCADecilesManualFile', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SCADecilesManualFile</em>'], 'name': ['<em>SCADecilesManualFile</em>'], 'displayText': ['<em>SCADecilesManualFile</em>'], '__hitKeywords': ['analytics', 'qa01', 'SCADeciles', 'Manual', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mount', 'SCADecilesManualFile', 'File', 'mssql', 'hbi']}, '@search.score': 4201.211}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SCADecilesManualFile,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SCADecilesManualFile,1,1,1
714,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA.Xrf_Acc_OAKDWHP1,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '82f8b2da-9d75-4bd9-b139-73f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SLBA.Xrf_Acc_OAKDWHP1', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA.Xrf_Acc_OAKDWHP1', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712691921259, 'classification': ['MICROSOFT.GOVERNMENT.COUNTRY_NAME'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968061204, 'name': 'SLBA.Xrf_Acc_OAKDWHP1', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], 'name': ['<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], 'displayText': ['<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], '__hitKeywords': ['analytics', 'SLBA.Xrf_Acc_OAKDWHP1', 'Acc', 'qa01', 'hbiqa01dw', 'OAKDWHP', 'dwsrv.database.windows.net', 'mount', 'Xrf', 'mssql', 'hbi', 'SLBA']}, '@search.score': 5318.136}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '82f8b2da-9d75-4bd9-b139-73f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SLBA.Xrf_Acc_OAKDWHP1', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA.Xrf_Acc_OAKDWHP1', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712691921259, 'classification': ['MICROSOFT.GOVERNMENT.COUNTRY_NAME'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649968061204, 'name': 'SLBA.Xrf_Acc_OAKDWHP1', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], 'name': ['<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], 'displayText': ['<em>SLBA.Xrf_Acc_OAKDWHP1</em>'], '__hitKeywords': ['analytics', 'SLBA.Xrf_Acc_OAKDWHP1', 'Acc', 'qa01', 'hbiqa01dw', 'OAKDWHP', 'dwsrv.database.windows.net', 'mount', 'Xrf', 'mssql', 'hbi', 'SLBA']}, '@search.score': 5318.136}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA.Xrf_Acc_OAKDWHP1,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA.Xrf_Acc_OAKDWHP1,1,1,1
715,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA_Facility_OAKDWHP1,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2718b392-dcef-45a1-9e49-3df6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SLBA_Facility_OAKDWHP1', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA_Facility_OAKDWHP1', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692458419, 'classification': ['MICROSOFT.GOVERNMENT.CITY_NAME'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649966081411, 'name': 'SLBA_Facility_OAKDWHP1', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SLBA_Facility_OAKDWHP1</em>'], 'name': ['<em>SLBA_Facility_OAKDWHP1</em>'], 'displayText': ['<em>SLBA_Facility_OAKDWHP1</em>'], '__hitKeywords': ['analytics', 'SLBA_Facility_OAKDWHP1', 'qa01', 'Facility', 'hbiqa01dw', 'OAKDWHP', 'dwsrv.database.windows.net', 'mount', 'mssql', 'hbi', 'SLBA']}, '@search.score': 4837.8384}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2718b392-dcef-45a1-9e49-3df6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SLBA_Facility_OAKDWHP1', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA_Facility_OAKDWHP1', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712692458419, 'classification': ['MICROSOFT.GOVERNMENT.CITY_NAME'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1649966081411, 'name': 'SLBA_Facility_OAKDWHP1', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>mount</em>/<em>SLBA_Facility_OAKDWHP1</em>'], 'name': ['<em>SLBA_Facility_OAKDWHP1</em>'], 'displayText': ['<em>SLBA_Facility_OAKDWHP1</em>'], '__hitKeywords': ['analytics', 'SLBA_Facility_OAKDWHP1', 'qa01', 'Facility', 'hbiqa01dw', 'OAKDWHP', 'dwsrv.database.windows.net', 'mount', 'mssql', 'hbi', 'SLBA']}, '@search.score': 4837.8384}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA_Facility_OAKDWHP1,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/mount/SLBA_Facility_OAKDWHP1,1,1,1
716,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSapCustomerXref,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2fccd4dd-8eb4-45e8-a7a1-aaf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlbaSapCustomerXref', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSapCustomerXref', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081011, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684538457398, 'name': 'SlbaSapCustomerXref', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>SlbaSapCustomerXref</em>'], 'name': ['<em>SlbaSapCustomerXref</em>'], 'displayText': ['<em>SlbaSapCustomerXref</em>'], '__hitKeywords': ['analytics', 'Xref', 'Sap', 'stage', 'qa01', 'Customer', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'SlbaSapCustomerXref', 'Slba']}, '@search.score': 4305.8105}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '2fccd4dd-8eb4-45e8-a7a1-aaf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlbaSapCustomerXref', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSapCustomerXref', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694081011, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684538457398, 'name': 'SlbaSapCustomerXref', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>SlbaSapCustomerXref</em>'], 'name': ['<em>SlbaSapCustomerXref</em>'], 'displayText': ['<em>SlbaSapCustomerXref</em>'], '__hitKeywords': ['analytics', 'Xref', 'Sap', 'stage', 'qa01', 'Customer', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'SlbaSapCustomerXref', 'Slba']}, '@search.score': 4305.8105}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSapCustomerXref,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSapCustomerXref,1,1,1
717,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSlmGrossMargin,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '9e9aa86b-042e-4863-bf4b-77f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlbaSlmGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSlmGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694441565, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684538418124, 'name': 'SlbaSlmGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>SlbaSlmGrossMargin</em>'], 'name': ['<em>SlbaSlmGrossMargin</em>'], 'displayText': ['<em>SlbaSlmGrossMargin</em>'], '__hitKeywords': ['analytics', 'SlbaSlmGrossMargin', 'stage', 'qa01', 'Slm', 'Gross', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Slba', 'Margin']}, '@search.score': 4196.1494}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '9e9aa86b-042e-4863-bf4b-77f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlbaSlmGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSlmGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694441565, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684538418124, 'name': 'SlbaSlmGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>SlbaSlmGrossMargin</em>'], 'name': ['<em>SlbaSlmGrossMargin</em>'], 'displayText': ['<em>SlbaSlmGrossMargin</em>'], '__hitKeywords': ['analytics', 'SlbaSlmGrossMargin', 'stage', 'qa01', 'Slm', 'Gross', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Slba', 'Margin']}, '@search.score': 4196.1494}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSlmGrossMargin,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/SlbaSlmGrossMargin,1,1,1
718,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/SlmGrossMargin,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '29f3a643-3911-4fd5-bef6-fdf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlmGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/SlmGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694797392, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533232394, 'name': 'SlmGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>SlmGrossMargin</em>'], 'name': ['<em>SlmGrossMargin</em>'], 'displayText': ['<em>SlmGrossMargin</em>'], '__hitKeywords': ['analytics', 'qa01', 'Slm', 'Gross', 'SlmGrossMargin', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Common', 'Margin']}, '@search.score': 4168.7427}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '29f3a643-3911-4fd5-bef6-fdf6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'SlmGrossMargin', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/SlmGrossMargin', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694797392, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533232394, 'name': 'SlmGrossMargin', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>Common</em>/<em>SlmGrossMargin</em>'], 'name': ['<em>SlmGrossMargin</em>'], 'displayText': ['<em>SlmGrossMargin</em>'], '__hitKeywords': ['analytics', 'qa01', 'Slm', 'Gross', 'SlmGrossMargin', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'Common', 'Margin']}, '@search.score': 4168.7427}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/SlmGrossMargin,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/Common/SlmGrossMargin,1,1,1
719,pyapache://SQL_DW/stage.DemandPlanningForecast/,"{'objectType': 'Tables', 'updateBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'id': 'de14bce9-b757-4ce2-8350-12f6f6f60000', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.DemandPlanningForecast/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1687971719606, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687971719606, 'name': 'stage.DemandPlanningForecast', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.DemandPlanningForecast</em>/'], 'name': ['<em>stage.DemandPlanningForecast</em>'], '__hitKeywords': ['stage.DemandPlanningForecast', 'pyapache', 'stage', 'SQL_DW']}, '@search.score': 3029.1282, 'displayText': 'stage.DemandPlanningForecast'}","{'objectType': 'Tables', 'updateBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'id': 'de14bce9-b757-4ce2-8350-12f6f6f60000', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.DemandPlanningForecast/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1687971719606, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687971719606, 'name': 'stage.DemandPlanningForecast', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.DemandPlanningForecast</em>/'], 'name': ['<em>stage.DemandPlanningForecast</em>'], '__hitKeywords': ['stage.DemandPlanningForecast', 'pyapache', 'stage', 'SQL_DW']}, '@search.score': 3029.1282, 'displayText': 'stage.DemandPlanningForecast'}",pyapache://SQL_DW/stage.DemandPlanningForecast/,pyapache://SQL_DW/stage.DemandPlanningForecast/,1,1,1
720,pyapache://SQL_DW/stage.InventoryAvailability/,"{'objectType': 'Tables', 'updateBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'id': '7a234dfc-3126-4856-9c71-9af6f6f60000', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.InventoryAvailability/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1687973320371, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687973320371, 'name': 'stage.InventoryAvailability', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.InventoryAvailability</em>/'], 'name': ['<em>stage.InventoryAvailability</em>'], '__hitKeywords': ['pyapache', 'stage', 'stage.InventoryAvailability', 'SQL_DW']}, '@search.score': 2895.8633, 'displayText': 'stage.InventoryAvailability'}","{'objectType': 'Tables', 'updateBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'id': '7a234dfc-3126-4856-9c71-9af6f6f60000', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.InventoryAvailability/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1687973320371, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687973320371, 'name': 'stage.InventoryAvailability', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.InventoryAvailability</em>/'], 'name': ['<em>stage.InventoryAvailability</em>'], '__hitKeywords': ['pyapache', 'stage', 'stage.InventoryAvailability', 'SQL_DW']}, '@search.score': 2895.8633, 'displayText': 'stage.InventoryAvailability'}",pyapache://SQL_DW/stage.InventoryAvailability/,pyapache://SQL_DW/stage.InventoryAvailability/,1,1,1
721,pyapache://SQL_DW/stage.MaterialMaster/,"{'objectType': 'Tables', 'updateBy': 'f4106829-7c96-4fc7-80ff-3b1d8b46da34', 'id': '05ad293f-a6fc-4548-a17e-dff6f6f60000', 'displayText': 'stage.MaterialMaster', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.MaterialMaster/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1708527038749, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687972266979, 'name': 'stage.MaterialMaster', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.MaterialMaster</em>/'], 'name': ['<em>stage.MaterialMaster</em>'], 'displayText': ['<em>stage.MaterialMaster</em>'], '__hitKeywords': ['pyapache', 'stage', 'stage.MaterialMaster', 'SQL_DW']}, '@search.score': 3114.9194}","{'objectType': 'Tables', 'updateBy': 'f4106829-7c96-4fc7-80ff-3b1d8b46da34', 'id': '05ad293f-a6fc-4548-a17e-dff6f6f60000', 'displayText': 'stage.MaterialMaster', 'isIndexed': True, 'qualifiedName': 'pyapache://SQL_DW/stage.MaterialMaster/', 'entityType': 'azure_sql_dw_table', 'updateTime': 1708527038749, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'e57535ac-cf98-4b00-b4c5-2654d6e2398e', 'createTime': 1687972266979, 'name': 'stage.MaterialMaster', '@search.highlights': {'qualifiedName': ['<em>pyapache</em>://<em>SQL_DW</em>/<em>stage.MaterialMaster</em>/'], 'name': ['<em>stage.MaterialMaster</em>'], 'displayText': ['<em>stage.MaterialMaster</em>'], '__hitKeywords': ['pyapache', 'stage', 'stage.MaterialMaster', 'SQL_DW']}, '@search.score': 3114.9194}",pyapache://SQL_DW/stage.MaterialMaster/,pyapache://SQL_DW/stage.MaterialMaster/,1,1,1
722,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/svc/StgIssProdOrderView,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '692629b9-95bd-46c1-9459-4af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'StgIssProdOrderView', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/svc/StgIssProdOrderView', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712691555634, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533755177, 'name': 'StgIssProdOrderView', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>svc</em>/<em>StgIssProdOrderView</em>'], 'name': ['<em>StgIssProdOrderView</em>'], 'displayText': ['<em>StgIssProdOrderView</em>'], '__hitKeywords': ['Order', 'svc', 'qa01', 'StgIssProdOrderView', 'Stg', 'Iss', 'View', 'hbi', 'analytics', 'Prod', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql']}, '@search.score': 4309.7397}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': '692629b9-95bd-46c1-9459-4af6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'StgIssProdOrderView', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/svc/StgIssProdOrderView', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712691555634, 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684533755177, 'name': 'StgIssProdOrderView', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>svc</em>/<em>StgIssProdOrderView</em>'], 'name': ['<em>StgIssProdOrderView</em>'], 'displayText': ['<em>StgIssProdOrderView</em>'], '__hitKeywords': ['Order', 'svc', 'qa01', 'StgIssProdOrderView', 'Stg', 'Iss', 'View', 'hbi', 'analytics', 'Prod', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql']}, '@search.score': 4309.7397}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/svc/StgIssProdOrderView,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/svc/StgIssProdOrderView,1,1,1
723,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/StLDimRetailer,"{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'e61b72bb-19ca-418b-9e4c-c5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'StLDimRetailer', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/StLDimRetailer', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261411, 'classification': ['Dimension Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540616878, 'name': 'StLDimRetailer', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>StLDimRetailer</em>'], 'name': ['<em>StLDimRetailer</em>'], 'displayText': ['<em>StLDimRetailer</em>'], '__hitKeywords': ['analytics', 'Retailer', 'stage', 'qa01', 'StLDimRetailer', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'LDim']}, '@search.score': 4245.321}","{'objectType': 'Tables', 'updateBy': 'ServiceAdmin', 'id': 'e61b72bb-19ca-418b-9e4c-c5f6f6f60000', 'collectionId': 'e3wy8a', 'displayText': 'StLDimRetailer', 'isIndexed': True, 'qualifiedName': 'mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/StLDimRetailer', 'entityType': 'azure_sql_dw_table', 'updateTime': 1712694261411, 'classification': ['Dimension Table'], 'assetType': ['Azure SQL Data Warehouse'], 'createBy': 'ServiceAdmin', 'createTime': 1684540616878, 'name': 'StLDimRetailer', '@search.highlights': {'qualifiedName': ['<em>mssql</em>://<em>hbi</em>-<em>qa01</em>-<em>analytics</em>-<em>dwsrv.database.windows.net</em>/<em>hbiqa01dw</em>/<em>stage</em>/<em>StLDimRetailer</em>'], 'name': ['<em>StLDimRetailer</em>'], 'displayText': ['<em>StLDimRetailer</em>'], '__hitKeywords': ['analytics', 'Retailer', 'stage', 'qa01', 'StLDimRetailer', 'hbiqa01dw', 'dwsrv.database.windows.net', 'mssql', 'hbi', 'LDim']}, '@search.score': 4245.321}",mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/StLDimRetailer,mssql://hbi-qa01-analytics-dwsrv.database.windows.net/hbiqa01dw/stage/StLDimRetailer,1,1,1
