,EntityName,EntityColumn,EntityColumnDescription
1322,1.94165E+11,UPC_GLO_S ,
1323,1.94165E+11,ERP_Status_USA_S,ERP Status USA S
1324,1.94165E+11,Fiber_Type_GLO_S ,
1325,1.94165E+11,Fit_Type_GLO_M,Fit Type GLO M
1326,1.94165E+11,Material_Desc_USA_S ,
1327,1.94165E+11,NRF_Size_Code_USA_S ,
1328,1.94165E+11,Color_Family_GLO_M,Color Family GLO M
1329,1.94165E+11,Compact_Size_Desc_GLO_S ,
1330,1.94165E+11,Size_Code_USA_S ,
1331,1.94165E+11,Size_Desc_GLO_S ,
1332,1.94165E+11,Case_Height_USA_S,Case Height USA S
1333,1.94165E+11,Case_Length_USA_S,Case Length USA S
1334,1.94165E+11,Case_Qty_USA_S ,
1335,1.94165E+11,Case_Weight_USA_S,Case Weight USA S
1336,1.94165E+11,Case_Width_USA_S,Case Width USA S
1337,1.94165E+11,Country_of_Origin_Code_GLO_S ,
1338,1.94165E+11,Country_of_Origin_GLO_S ,
1339,1.94165E+11,Package_Height_USA_S,Package Height USA S
1340,1.94165E+11,Package_Length_USA_S,Package Length USA S
1341,1.94165E+11,Package_Weight_USA_S,Package Weight USA S
1342,1.94165E+11,Package_Width_USA_S,Package Width USA S
1343,1.94165E+11,Tax_Code_USA_S ,
1344,1.94165E+11,Amazon_ASIN_GLO_M ,
1345,1.94165E+11,Amazon_Verified_Earliest_Ship_Date_GLO_A ,
1346,1.94165E+11,AMZ Earliest Ship Date USA M ,
1347,1.94165E+11,AMZ Item Booking Date USA M ,
1348,1.94165E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1349,1.94165E+11,MSRP_USA_S,MSRP USA S
1350,1.94165E+11,WholeSale_Price_USA_S,Wholesale Price USA S
1351,1.94165E+11,Launch_Season_By_Retailer_USA_A,Launch Season By Retailer USA A
1352,1.94165E+11,Launch_Season_By_Retailer_USA_A.1,
1353,1.94165E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1354,1.94165E+11,Magento_SKU_GLO_A ,
1355,1.94165E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1356,1.94165E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1357,1.94165E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
1358,1.94165E+11,Magento_Price_USA_A ,
1359,1.94165E+11,Magento_Price_USA_A ,
1360,1.94165E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1361,1.94165E+11,Magento_Product_Name_USA_A ,
1362,1.94165E+11,Magento_Product_Name_USA_A ,
1363,1.94165E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
1364,1.94165E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
1365,1.94165E+11,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1366,1.94165E+11,Magento_Quantity_USA_A ,
1367,1.94165E+11,Magento_Quantity_USA_A ,
1368,1.94165E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1369,1.94165E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1370,1.94165E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1371,1.94165E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1372,1.94165E+11,Magento_SKU_USA_A,Magento SKU USA A
1373,1.94165E+11,Magento_UPC_USA_A,Magento UPC USA A
1374,1.94165E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
1375,1.94165E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1376,1.94165E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1377,1.94165E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1378,1.94165E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1379,1.94165E+11,Magento_Site_Listing_USA_S,Magento_Site_Listing_USA_S
1380,1.94165E+11,Material_Group_USA_S,Material_Group_USA_S
1381,1.94165E+11,S4_Material_Num_GLO_S,S4_Material_Num_GLO_S
1382,1.94165E+11,S4_Tax_Class_USA_S,S4_Tax_Class_USA_S
1383,1.94165E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
1384,1.94165E+11,salsify:parent_id,
1385,1.94165E+11,salsify:data_inheritance_hierarchy_level_id,
1386,1.94165E+11,Case_GTIN_USA_S,Case GTIN USA S
1387,1.94165E+11,Embellishment_Code_USA_S,Embellishment Code USA S
1388,1.94165E+11,Grid_Value_USA_S ,
1389,1.94165E+11,Material_Num_USA_S ,
1390,1.94165E+11,UPC_GLO_S ,
1391,1.94165E+11,ERP_Status_USA_S,ERP Status USA S
1392,1.94165E+11,Fiber_Type_GLO_S ,
1393,1.94165E+11,Fit_Type_GLO_M,Fit Type GLO M
1394,1.94165E+11,Material_Desc_USA_S ,
1395,1.94165E+11,NRF_Size_Code_USA_S ,
1396,1.94165E+11,Color_Family_GLO_M,Color Family GLO M
1397,1.94165E+11,Compact_Size_Desc_GLO_S ,
1398,1.94165E+11,Size_Code_USA_S ,
1399,1.94165E+11,Size_Desc_GLO_S ,
1400,1.94165E+11,Case_Height_USA_S,Case Height USA S
1401,1.94165E+11,Case_Length_USA_S,Case Length USA S
1402,1.94165E+11,Case_Qty_USA_S ,
1403,1.94165E+11,Case_Weight_USA_S,Case Weight USA S
1404,1.94165E+11,Case_Width_USA_S,Case Width USA S
1405,1.94165E+11,Country_of_Origin_Code_GLO_S ,
1406,1.94165E+11,Country_of_Origin_GLO_S ,
1407,1.94165E+11,Package_Height_USA_S,Package Height USA S
1408,1.94165E+11,Package_Length_USA_S,Package Length USA S
1409,1.94165E+11,Package_Weight_USA_S,Package Weight USA S
1410,1.94165E+11,Package_Width_USA_S,Package Width USA S
1411,1.94165E+11,Tax_Code_USA_S ,
1412,1.94165E+11,Amazon_ASIN_GLO_M ,
1413,1.94165E+11,Amazon_Verified_Earliest_Ship_Date_GLO_A ,
1414,1.94165E+11,AMZ Earliest Ship Date USA M ,
1415,1.94165E+11,AMZ Item Booking Date USA M ,
1416,1.94165E+11,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1417,1.94165E+11,MSRP_USA_S,MSRP USA S
1418,1.94165E+11,WholeSale_Price_USA_S,Wholesale Price USA S
1419,1.94165E+11,Launch_Season_By_Retailer_USA_A,Launch Season By Retailer USA A
1420,1.94165E+11,Launch_Season_By_Retailer_USA_A.1,
1421,1.94165E+11,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1422,1.94165E+11,Magento_SKU_GLO_A ,
1423,1.94165E+11,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1424,1.94165E+11,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1425,1.94165E+11,Magento_Color_Name_USA_A,Magento Color Name USA A
1426,1.94165E+11,Magento_Price_USA_A ,
1427,1.94165E+11,Magento_Price_USA_A ,
1428,1.94165E+11,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1429,1.94165E+11,Magento_Product_Name_USA_A ,
1430,1.94165E+11,Magento_Product_Name_USA_A ,
1431,1.94165E+11,Magento_Product_Online_USA_A,Magento Product Online USA A
1432,1.94165E+11,Magento_Product_Type_USA_A,Magento Product Type USA A
1433,1.94165E+11,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1434,1.94165E+11,Magento_Quantity_USA_A ,
1435,1.94165E+11,Magento_Quantity_USA_A ,
1436,1.94165E+11,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1437,1.94165E+11,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1438,1.94165E+11,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1439,1.94165E+11,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1440,1.94165E+11,Magento_SKU_USA_A,Magento SKU USA A
1441,1.94165E+11,Magento_UPC_USA_A,Magento UPC USA A
1442,1.94165E+11,Magento_URL_Key_USA_A,Magento URL Key USA A
1443,1.94165E+11,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1444,1.94165E+11,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1445,1.94165E+11,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1446,1.94165E+11,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1447,1.94165E+11,Magento_Site_Listing_USA_S,Magento_Site_Listing_USA_S
1448,1.94165E+11,Material_Group_USA_S,Material_Group_USA_S
1449,1.94165E+11,S4_Material_Num_GLO_S,S4_Material_Num_GLO_S
1450,1.94165E+11,S4_Tax_Class_USA_S,S4_Tax_Class_USA_S
1451,1.94165E+11,TEST_New_Property_Magento,TEST_New_Property_Magento
1452,1.94165E+11,salsify:parent_id,
1453,1.94165E+11,salsify:data_inheritance_hierarchy_level_id,
1454,GJ43_Y02973_DEVSTY,Brand_GLO_S ,
1455,GJ43_Y02973_DEVSTY,Brand_GLO_S_Picklist,Brand GLO S Picklist
1456,GJ43_Y02973_DEVSTY,Gender_GLO_S ,
1457,GJ43_Y02973_DEVSTY,Product_Region_GLO_S ,
1458,GJ43_Y02973_DEVSTY,Source_System_GLO_S ,
1459,GJ43_Y02973_DEVSTY,UOM_GLO_S ,
1460,GJ43_Y02973_DEVSTY,Taxonomy Role,Taxonomy
1461,GJ43_Y02973_DEVSTY,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1462,GJ43_Y02973_DEVSTY,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1463,GJ43_Y02973_DEVSTY,salsify:data_inheritance_hierarchy_level_id,
1464,GJ43_Y02973,Style_GLO_S ,
1465,GJ43_Y02973,Brand_Group_USA_S ,
1466,GJ43_Y02973,Business_Unit_USA_S,Business Unit USA S
1467,GJ43_Y02973,Category_USA_S ,
1468,GJ43_Y02973,Category_USA_S_Picklist,Category USA S Picklist
1469,GJ43_Y02973,Commission_Group_USA_S ,
1470,GJ43_Y02973,Digital_Merch_Group_USA_M,Digital Merch Group USA M
1471,GJ43_Y02973,Division_Code_USA_S,Division Code USA S
1472,GJ43_Y02973,Gender_Category_USA_S ,
1473,GJ43_Y02973,Gender_Category_USA_S_Picklist,Gender Category USA S Picklist
1474,GJ43_Y02973,Product_Group_USA_S ,
1475,GJ43_Y02973,Product_Group_USA_S_Picklist,Product Group USA S Picklist
1476,GJ43_Y02973,Silhouette_USA_S ,
1477,GJ43_Y02973,Sub_Brand_USA_S ,
1478,GJ43_Y02973,Sub_Category_USA_S ,
1479,GJ43_Y02973,Attribute_Code_USA_S ,
1480,GJ43_Y02973,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1481,GJ43_Y02973,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
1482,GJ43_Y02973,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1483,GJ43_Y02973,Magento_Configurable_Attributes_USA_A,Magento Configurable Attributes USA A
1484,GJ43_Y02973,Magento_Country_of_Origin_USA_M,Magento Country of Origin USA M
1485,GJ43_Y02973,Magento_Fiber_Type_USA_M,Magento Fiber Type USA M
1486,GJ43_Y02973,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1487,GJ43_Y02973,Magento_Product_Category_Group_USA_A,Magento Product Category Group USA A
1488,GJ43_Y02973,Magento_Product_Gender_USA_A,Magento Product Gender USA A
1489,GJ43_Y02973,Magento_Product_Name_USA_A ,
1490,GJ43_Y02973,Magento_Product_Name_USA_A ,
1491,GJ43_Y02973,Magento_Product_Online_USA_A,Magento Product Online USA A
1492,GJ43_Y02973,Magento_Product_Type_USA_A,Magento Product Type USA A
1493,GJ43_Y02973,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1494,GJ43_Y02973,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1495,GJ43_Y02973,Magento_SKU_USA_A,Magento SKU USA A
1496,GJ43_Y02973,Magento_Tax_Code_USA_M,Magento Tax Code USA M
1497,GJ43_Y02973,Magento_Units_Per_Pack_USA_A,Magento Units Per Pack USA A
1498,GJ43_Y02973,Magento_UPC_USA_A,Magento UPC USA A
1499,GJ43_Y02973,Magento_URL_Key_USA_A,Magento URL Key USA A
1500,GJ43_Y02973,Growth_Team_Owner_USA_A,Growth Team Owner USA A
1501,GJ43_Y02973,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1502,GJ43_Y02973,TEST_New_Property_Magento,TEST_New_Property_Magento
1503,GJ43_Y02973,salsify:parent_id,
1504,GJ43_Y02973,salsify:data_inheritance_hierarchy_level_id,
1505,GJ43_Y02973_EIC,NRF_Color_Code_USA_S ,
1506,GJ43_Y02973_EIC,Color_Code_GLO_S ,
1507,GJ43_Y02973_EIC,Color_Desc_GLO_S ,
1508,GJ43_Y02973_EIC,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1509,GJ43_Y02973_EIC,Magento_SKU_GLO_A ,
1510,GJ43_Y02973_EIC,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1511,GJ43_Y02973_EIC,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1512,GJ43_Y02973_EIC,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1513,GJ43_Y02973_EIC,salsify:parent_id,
1514,GJ43_Y02973_EIC,salsify:data_inheritance_hierarchy_level_id,
1515,011919845682,Case_GTIN_USA_S,Case GTIN USA S
1516,011919845682,Embellishment_Code_USA_S,Embellishment Code USA S
1517,011919845682,Grid_Value_USA_S ,
1518,011919845682,Material_Num_USA_S ,
1519,011919845682,UPC_GLO_S ,
1520,011919845682,ERP_Status_USA_S,ERP Status USA S
1521,011919845682,Fiber_Type_GLO_S ,
1522,011919845682,Material_Desc_USA_S ,
1523,011919845682,NRF_Size_Code_USA_S ,
1524,011919845682,Compact_Size_Desc_GLO_S ,
1525,011919845682,Size_Code_USA_S ,
1526,011919845682,Size_Desc_GLO_S ,
1527,011919845682,Case_Height_USA_S,Case Height USA S
1528,011919845682,Case_Length_USA_S,Case Length USA S
1529,011919845682,Case_Qty_USA_S ,
1530,011919845682,Case_Weight_USA_S,Case Weight USA S
1531,011919845682,Case_Width_USA_S,Case Width USA S
1532,011919845682,Country_of_Origin_Code_GLO_S ,
1533,011919845682,Country_of_Origin_GLO_S ,
1534,011919845682,Package_Height_USA_S,Package Height USA S
1535,011919845682,Package_Length_USA_S,Package Length USA S
1536,011919845682,Package_Weight_USA_S,Package Weight USA S
1537,011919845682,Package_Width_USA_S,Package Width USA S
1538,011919845682,Tax_Code_USA_S ,
1539,011919845682,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1540,011919845682,MSRP_USA_S,MSRP USA S
1541,011919845682,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1542,011919845682,Magento_SKU_GLO_A ,
1543,011919845682,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1544,011919845682,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
1545,011919845682,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1546,011919845682,Magento_Color_Name_USA_A,Magento Color Name USA A
1547,011919845682,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
1548,011919845682,Magento_Price_USA_A ,
1549,011919845682,Magento_Price_USA_A ,
1550,011919845682,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1551,011919845682,Magento_Product_Name_USA_A ,
1552,011919845682,Magento_Product_Name_USA_A ,
1553,011919845682,Magento_Product_Online_USA_A,Magento Product Online USA A
1554,011919845682,Magento_Product_Type_USA_A,Magento Product Type USA A
1555,011919845682,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1556,011919845682,Magento_Quantity_USA_A ,
1557,011919845682,Magento_Quantity_USA_A ,
1558,011919845682,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1559,011919845682,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1560,011919845682,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1561,011919845682,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1562,011919845682,Magento_SKU_USA_A,Magento SKU USA A
1563,011919845682,Magento_Tax_Code_USA_M,Magento Tax Code USA M
1564,011919845682,Magento_UPC_USA_A,Magento UPC USA A
1565,011919845682,Magento_URL_Key_USA_A,Magento URL Key USA A
1566,011919845682,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1567,011919845682,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1568,011919845682,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1569,011919845682,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1570,011919845682,TEST_New_Property_Magento,TEST_New_Property_Magento
1571,011919845682,salsify:parent_id,
1572,011919845682,salsify:data_inheritance_hierarchy_level_id,
1573,011919845699,Case_GTIN_USA_S,Case GTIN USA S
1574,011919845699,Embellishment_Code_USA_S,Embellishment Code USA S
1575,011919845699,Grid_Value_USA_S ,
1576,011919845699,Material_Num_USA_S ,
1577,011919845699,UPC_GLO_S ,
1578,011919845699,ERP_Status_USA_S,ERP Status USA S
1579,011919845699,Fiber_Type_GLO_S ,
1580,011919845699,Material_Desc_USA_S ,
1581,011919845699,NRF_Size_Code_USA_S ,
1582,011919845699,Compact_Size_Desc_GLO_S ,
1583,011919845699,Size_Code_USA_S ,
1584,011919845699,Size_Desc_GLO_S ,
1585,011919845699,Case_Height_USA_S,Case Height USA S
1586,011919845699,Case_Length_USA_S,Case Length USA S
1587,011919845699,Case_Qty_USA_S ,
1588,011919845699,Case_Weight_USA_S,Case Weight USA S
1589,011919845699,Case_Width_USA_S,Case Width USA S
1590,011919845699,Country_of_Origin_Code_GLO_S ,
1591,011919845699,Country_of_Origin_GLO_S ,
1592,011919845699,Package_Height_USA_S,Package Height USA S
1593,011919845699,Package_Length_USA_S,Package Length USA S
1594,011919845699,Package_Weight_USA_S,Package Weight USA S
1595,011919845699,Package_Width_USA_S,Package Width USA S
1596,011919845699,Tax_Code_USA_S ,
1597,011919845699,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1598,011919845699,MSRP_USA_S,MSRP USA S
1599,011919845699,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1600,011919845699,Magento_SKU_GLO_A ,
1601,011919845699,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1602,011919845699,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
1603,011919845699,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1604,011919845699,Magento_Color_Name_USA_A,Magento Color Name USA A
1605,011919845699,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
1606,011919845699,Magento_Price_USA_A ,
1607,011919845699,Magento_Price_USA_A ,
1608,011919845699,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1609,011919845699,Magento_Product_Name_USA_A ,
1610,011919845699,Magento_Product_Name_USA_A ,
1611,011919845699,Magento_Product_Online_USA_A,Magento Product Online USA A
1612,011919845699,Magento_Product_Type_USA_A,Magento Product Type USA A
1613,011919845699,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1614,011919845699,Magento_Quantity_USA_A ,
1615,011919845699,Magento_Quantity_USA_A ,
1616,011919845699,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1617,011919845699,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1618,011919845699,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1619,011919845699,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1620,011919845699,Magento_SKU_USA_A,Magento SKU USA A
1621,011919845699,Magento_Tax_Code_USA_M,Magento Tax Code USA M
1622,011919845699,Magento_UPC_USA_A,Magento UPC USA A
1623,011919845699,Magento_URL_Key_USA_A,Magento URL Key USA A
1624,011919845699,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1625,011919845699,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1626,011919845699,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1627,011919845699,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1628,011919845699,TEST_New_Property_Magento,TEST_New_Property_Magento
1629,011919845699,salsify:parent_id,
1630,011919845699,salsify:data_inheritance_hierarchy_level_id,
1631,011919847907,Case_GTIN_USA_S,Case GTIN USA S
1632,011919847907,Embellishment_Code_USA_S,Embellishment Code USA S
1633,011919847907,Grid_Value_USA_S ,
1634,011919847907,Material_Num_USA_S ,
1635,011919847907,UPC_GLO_S ,
1636,011919847907,ERP_Status_USA_S,ERP Status USA S
1637,011919847907,Fiber_Type_GLO_S ,
1638,011919847907,Material_Desc_USA_S ,
1639,011919847907,NRF_Size_Code_USA_S ,
1640,011919847907,Compact_Size_Desc_GLO_S ,
1641,011919847907,Size_Code_USA_S ,
1642,011919847907,Size_Desc_GLO_S ,
1643,011919847907,Case_Height_USA_S,Case Height USA S
1644,011919847907,Case_Length_USA_S,Case Length USA S
1645,011919847907,Case_Qty_USA_S ,
1646,011919847907,Case_Weight_USA_S,Case Weight USA S
1647,011919847907,Case_Width_USA_S,Case Width USA S
1648,011919847907,Country_of_Origin_Code_GLO_S ,
1649,011919847907,Country_of_Origin_GLO_S ,
1650,011919847907,Package_Height_USA_S,Package Height USA S
1651,011919847907,Package_Length_USA_S,Package Length USA S
1652,011919847907,Package_Weight_USA_S,Package Weight USA S
1653,011919847907,Package_Width_USA_S,Package Width USA S
1654,011919847907,Tax_Code_USA_S ,
1655,011919847907,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1656,011919847907,MSRP_USA_S,MSRP USA S
1657,011919847907,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1658,011919847907,Magento_SKU_GLO_A ,
1659,011919847907,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1660,011919847907,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
1661,011919847907,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1662,011919847907,Magento_Color_Name_USA_A,Magento Color Name USA A
1663,011919847907,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
1664,011919847907,Magento_Price_USA_A ,
1665,011919847907,Magento_Price_USA_A ,
1666,011919847907,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1667,011919847907,Magento_Product_Name_USA_A ,
1668,011919847907,Magento_Product_Name_USA_A ,
1669,011919847907,Magento_Product_Online_USA_A,Magento Product Online USA A
1670,011919847907,Magento_Product_Type_USA_A,Magento Product Type USA A
1671,011919847907,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1672,011919847907,Magento_Quantity_USA_A ,
1673,011919847907,Magento_Quantity_USA_A ,
1674,011919847907,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1675,011919847907,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1676,011919847907,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1677,011919847907,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1678,011919847907,Magento_SKU_USA_A,Magento SKU USA A
1679,011919847907,Magento_Tax_Code_USA_M,Magento Tax Code USA M
1680,011919847907,Magento_UPC_USA_A,Magento UPC USA A
1681,011919847907,Magento_URL_Key_USA_A,Magento URL Key USA A
1682,011919847907,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1683,011919847907,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1684,011919847907,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1685,011919847907,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1686,011919847907,TEST_New_Property_Magento,TEST_New_Property_Magento
1687,011919847907,salsify:parent_id,
1688,011919847907,salsify:data_inheritance_hierarchy_level_id,
1689,011919847921,Case_GTIN_USA_S,Case GTIN USA S
1690,011919847921,Embellishment_Code_USA_S,Embellishment Code USA S
1691,011919847921,Grid_Value_USA_S ,
1692,011919847921,Material_Num_USA_S ,
1693,011919847921,UPC_GLO_S ,
1694,011919847921,ERP_Status_USA_S,ERP Status USA S
1695,011919847921,Fiber_Type_GLO_S ,
1696,011919847921,Material_Desc_USA_S ,
1697,011919847921,NRF_Size_Code_USA_S ,
1698,011919847921,Compact_Size_Desc_GLO_S ,
1699,011919847921,Size_Code_USA_S ,
1700,011919847921,Size_Desc_GLO_S ,
1701,011919847921,Case_Height_USA_S,Case Height USA S
1702,011919847921,Case_Length_USA_S,Case Length USA S
1703,011919847921,Case_Qty_USA_S ,
1704,011919847921,Case_Weight_USA_S,Case Weight USA S
1705,011919847921,Case_Width_USA_S,Case Width USA S
1706,011919847921,Country_of_Origin_Code_GLO_S ,
1707,011919847921,Country_of_Origin_GLO_S ,
1708,011919847921,Package_Height_USA_S,Package Height USA S
1709,011919847921,Package_Length_USA_S,Package Length USA S
1710,011919847921,Package_Weight_USA_S,Package Weight USA S
1711,011919847921,Package_Width_USA_S,Package Width USA S
1712,011919847921,Tax_Code_USA_S ,
1713,011919847921,Computed_Amazon_Fabric_Type,Computed Amazon Fabric Type
1714,011919847921,MSRP_USA_S,MSRP USA S
1715,011919847921,Magento_Product_Type_GLO_A,Magento Product Type GLO A
1716,011919847921,Magento_SKU_GLO_A ,
1717,011919847921,Magento_Style_Plus_Attribute_USA_A,Magento Style Plus Attribute USA A
1718,011919847921,Magento_Attribute_Set_Code_USA_M,Magento Attribute Set Code USA M
1719,011919847921,Magento_Catalog_Visibility_USA_A,Magento Catalog Visibility USA A
1720,011919847921,Magento_Color_Name_USA_A,Magento Color Name USA A
1721,011919847921,Magento_Criteria_Product_USA_A,Magento Criteria Product USA A
1722,011919847921,Magento_Price_USA_A ,
1723,011919847921,Magento_Price_USA_A ,
1724,011919847921,Magento_Product_Add_Update_Status_USA_A,Magento Product Add Update Status USA A
1725,011919847921,Magento_Product_Name_USA_A ,
1726,011919847921,Magento_Product_Name_USA_A ,
1727,011919847921,Magento_Product_Online_USA_A,Magento Product Online USA A
1728,011919847921,Magento_Product_Type_USA_A,Magento Product Type USA A
1729,011919847921,Magento_Product_Websites_USA_A,Magento Product Websites USA A
1730,011919847921,Magento_Quantity_USA_A ,
1731,011919847921,Magento_Quantity_USA_A ,
1732,011919847921,Magento_Salsify_Product_Creation_Date_USA_A,Magento Salsify Product Creation Date USA A
1733,011919847921,Magento_SAP_Color_Code_USA_A,Magento SAP Color Code USA A
1734,011919847921,Magento_SAP_Material_ID_USA_A,Magento SAP Material ID USA A
1735,011919847921,Magento_Simple_Configurables_Parent_USA_A,Magento Simple Configurables Parent USA A
1736,011919847921,Magento_SKU_USA_A,Magento SKU USA A
1737,011919847921,Magento_Tax_Code_USA_M,Magento Tax Code USA M
1738,011919847921,Magento_UPC_USA_A,Magento UPC USA A
1739,011919847921,Magento_URL_Key_USA_A,Magento URL Key USA A
1740,011919847921,Magneto_SAP_Color_Name_A,Magneto SAP Color Name A
1741,011919847921,Workflow_Inheritance_Level_GLO_A,Workflow Inheritance Level GLO A
1742,011919847921,Computed_Walmart_Fabric_Type,Computed_Walmart_Fabric_Type
1743,011919847921,Magento_Product_Status_Flag_USA_A,Magento_Product_Status_Flag_USA_A
1744,011919847921,TEST_New_Property_Magento,TEST_New_Property_Magento
